"session","id","age","economic_status","sex","faculty_player","ac1","ac2","treatment","campus","attention_pass","valid_treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_neg_1_s1","faculty_neg_2_s1","faculty_victim_s1","decision_neg1_s1","decision_neg2_s1","judgement_n1_s1","judgement_n2_s1","judgement_compare_s1","faculty_neg_1_s2","faculty_neg_2_s2","faculty_victim_s2","decision_neg1_s2","decision_neg2_s2","judgement_n1_s2","judgement_n2_s2","judgement_compare_s2","faculty_neg_1_s3","faculty_neg_2_s3","faculty_victim_s3","decision_neg1_s3","decision_neg2_s3","judgement_n1_s3","judgement_n2_s3","judgement_compare_s3","faculty_neg_1_s4","faculty_neg_2_s4","faculty_victim_s4","decision_neg1_s4","decision_neg2_s4","judgement_n1_s4","judgement_n2_s4","judgement_compare_s4","faculty_neg_1_s5","faculty_neg_2_s5","faculty_victim_s5","decision_neg1_s5","decision_neg2_s5","judgement_n1_s5","judgement_n2_s5","judgement_compare_s5","faculty_neg_1_s6","faculty_neg_2_s6","faculty_victim_s6","decision_neg1_s6","decision_neg2_s6","judgement_n1_s6","judgement_n2_s6","judgement_compare_s6","faculty_neg_1_s7","faculty_neg_2_s7","faculty_victim_s7","decision_neg1_s7","decision_neg2_s7","judgement_n1_s7","judgement_n2_s7","judgement_compare_s7","faculty_neg_1_s8","faculty_neg_2_s8","faculty_victim_s8","decision_neg1_s8","decision_neg2_s8","judgement_n1_s8","judgement_n2_s8","judgement_compare_s8","faculty_neg_1_s9","faculty_neg_2_s9","faculty_victim_s9","decision_neg1_s9","decision_neg2_s9","judgement_n1_s9","judgement_n2_s9","judgement_compare_s9","faculty_neg_1_s10","faculty_neg_2_s10","faculty_victim_s10","decision_neg1_s10","decision_neg2_s10","judgement_n1_s10","judgement_n2_s10","judgement_compare_s10"
12,161,18,3,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.57142857142857,1.57142857142857,3.42857142857143,3.28571428571429,2,2,1,2,1,1,-3,-3,3,2,1,1,0,0,3,3,3,1,2,1,0,0,3,3,3,2,0,1,1,0,-5,2,1,1,0,2,1,0,-5,2,1,0,1,,0,0,3,3,3,2,1,,0,0,3,3,3,0,2,,0,0,3,3,3,0,2,,0,0,4,4,3,1,0,,0,1,2,-3,2
12,162,22,2,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.85714285714286,3.42857142857143,2.85714285714286,3,2.14285714285714,0,0,2,0,0,9,9,3,2,2,1,1,0,-9,9,1,1,2,2,1,0,-9,9,1,0,1,2,0,0,9,9,3,1,1,1,0,1,9,-9,2,1,0,,1,1,-9,-9,3,1,1,,0,1,9,-9,2,0,1,,0,1,9,-9,2,2,0,,1,1,-9,-9,3,0,0,,1,0,-9,9,1
12,163,20,0,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.78571428571429,2.71428571428571,3.28571428571429,2.42857142857143,2.71428571428571,2,2,,1,1,-5,-5,3,2,0,,1,1,-4,-4,3,0,0,,1,0,-3,8,1,0,0,,0,0,7,7,3,1,2,,0,1,7,-4,2,1,0,2,0,0,7,7,3,2,1,2,0,1,7,-4,2,2,2,2,1,1,-4,-4,3,1,0,1,0,0,7,7,3,2,1,1,0,1,7,-4,2
12,164,19,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.32142857142857,1.57142857142857,2.71428571428571,2.85714285714286,2.14285714285714,1,2,,0,0,9,9,3,2,2,,0,0,9,9,3,0,2,,1,1,6,6,3,1,1,,0,0,9,9,3,1,0,,0,1,9,6,2,1,0,2,0,1,9,6,2,1,0,2,1,1,5,5,3,1,0,1,1,1,6,6,3,0,2,2,0,1,9,5,2,1,0,1,0,1,9,6,2
12,165,22,2,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.35714285714286,2.14285714285714,3,2.28571428571429,2,0,0,2,1,1,4,4,3,2,2,1,0,1,5,-5,2,0,1,1,1,1,3,3,3,1,2,2,0,1,4,-3,2,1,0,2,1,1,4,4,3,2,1,,1,1,-3,-3,3,0,0,,1,0,-3,9,1,0,0,,1,0,-3,9,1,0,1,,1,1,4,4,3,0,2,,0,1,9,-4,2
12,166,19,2,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.39285714285714,3.42857142857143,2.14285714285714,2.28571428571429,1.71428571428571,0,2,2,0,0,9,9,3,0,0,1,1,1,-5,-5,3,0,0,2,0,0,9,9,3,2,2,1,1,1,-6,-6,3,0,2,2,1,1,-5,-5,3,2,1,,1,1,-5,-5,3,2,2,,0,0,9,9,3,0,0,,0,0,9,9,3,0,2,,1,1,-6,-6,3,0,2,,0,0,9,9,3
12,167,21,1,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.14285714285714,1.71428571428571,2.57142857142857,2.28571428571429,2,0,2,,0,1,8,-3,2,1,2,,0,1,-5,4,1,2,1,,0,1,6,-5,2,0,2,,0,1,5,-4,2,0,0,,0,1,5,-3,2,1,2,2,1,0,0,0,3,1,0,2,1,0,0,0,3,0,1,1,1,1,0,0,3,0,2,2,1,0,-2,4,1,0,0,2,1,1,0,0,3
12,168,24,2,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.85714285714286,2.42857142857143,3.71428571428571,3.42857142857143,1.85714285714286,0,2,2,0,1,9,-9,2,2,1,1,0,0,9,9,3,2,0,1,1,1,-9,9,1,2,0,1,1,0,-9,9,1,2,2,1,1,0,-9,9,1,0,2,,1,1,-9,-9,3,1,1,,1,0,-9,9,1,0,2,,1,0,-9,9,1,1,0,,0,1,9,-9,2,2,0,,0,0,9,9,3
12,169,18,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.21428571428571,1.57142857142857,2.57142857142857,3,1.71428571428571,2,1,,0,0,9,9,3,2,1,,0,1,9,-6,2,1,0,,1,1,-8,-8,3,0,2,,1,0,-8,8,1,1,1,,1,1,-8,-8,3,0,2,1,1,1,-8,-6,1,0,0,2,1,0,-6,6,1,0,1,2,1,1,-7,-7,3,0,2,2,0,0,8,8,3,2,0,2,1,0,-6,8,1
12,170,18,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.53571428571429,0.714285714285714,2,1.85714285714286,1.57142857142857,0,1,2,0,1,5,-5,2,0,1,1,0,0,9,9,3,1,1,2,0,0,9,9,3,1,0,1,1,1,-7,-7,3,2,2,1,0,0,9,9,3,0,1,,1,0,-7,8,1,2,0,,0,0,9,9,3,0,2,,1,0,-9,7,1,2,0,,0,1,9,-5,2,0,0,,1,0,-8,7,1
12,171,23,3,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.14285714285714,1.14285714285714,3.28571428571429,2.71428571428571,1.42857142857143,1,1,,0,0,0,0,3,2,2,,1,1,0,0,3,2,1,,1,0,0,0,3,1,1,,0,0,0,0,3,1,0,,0,1,0,0,3,1,2,2,0,1,0,0,3,2,2,1,0,0,5,5,3,0,2,2,0,1,0,0,3,0,0,1,1,1,0,0,3,2,1,1,1,1,0,0,3
12,172,18,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.89285714285715,0.571428571428571,2.28571428571429,2.85714285714286,1.85714285714286,0,1,,0,1,-5,5,1,0,1,,0,1,9,9,3,2,2,,0,0,9,9,3,0,1,,1,1,-1,-1,3,2,0,,0,0,1,1,3,2,1,2,0,0,2,2,3,2,1,1,0,1,2,-2,2,0,2,1,1,1,-1,-1,3,0,2,1,1,1,-1,-1,3,0,0,2,0,0,1,1,3
12,173,18,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1.28571428571429,2.14285714285714,2.14285714285714,2.14285714285714,0,2,1,0,0,9,9,3,0,1,2,0,0,9,9,3,2,1,2,1,1,8,8,3,1,2,1,0,1,8,8,3,0,0,1,0,1,6,6,3,2,2,,0,0,9,9,3,2,1,,0,0,9,9,3,1,2,,0,0,8,8,3,1,0,,0,1,8,6,2,0,2,,0,0,9,9,3
12,174,18,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.46428571428571,3.28571428571429,2.71428571428571,3,0.857142857142857,0,2,2,1,1,0,0,3,2,0,2,1,0,-1,0,1,1,1,2,0,1,0,-1,2,0,1,2,0,0,1,1,3,2,2,1,0,0,1,1,3,1,1,,0,0,1,1,3,2,0,,0,1,1,0,2,2,2,,0,1,1,-1,2,1,1,,1,1,-1,-1,3,2,1,,0,1,1,-1,2
12,175,22,1,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.85714285714286,2.85714285714286,3.14285714285714,3,2.42857142857143,2,1,,0,1,9,9,3,2,2,,1,1,9,9,3,2,0,,0,0,9,9,3,0,0,,0,1,5,9,1,1,0,,0,1,9,9,3,2,2,2,1,0,9,9,3,2,1,1,1,1,9,9,3,2,0,1,0,0,9,9,3,0,0,1,0,0,9,9,3,1,0,1,0,1,9,9,3
12,176,23,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.64285714285714,1.42857142857143,1.71428571428571,1.85714285714286,1.57142857142857,2,1,2,1,1,9,9,3,1,2,2,1,0,9,9,3,1,1,1,1,0,9,9,3,0,2,2,0,0,9,9,3,0,0,2,0,1,9,9,3,0,0,,1,1,9,9,3,2,1,,0,1,9,9,3,2,0,,0,1,9,9,3,0,2,,0,0,9,9,3,1,0,,1,1,9,9,3
12,177,20,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.78571428571429,3.14285714285714,3.42857142857143,1.71428571428571,2.85714285714286,2,0,,0,0,9,9,3,0,0,,1,1,-2,-2,3,1,0,,0,0,9,9,3,1,1,,0,0,9,9,3,1,2,,1,1,-2,-2,3,1,2,1,1,0,-2,9,1,1,1,1,1,1,-2,-2,3,0,2,1,0,0,9,9,3,1,0,1,0,1,9,-1,2,2,2,1,0,1,-1,-1,3
12,178,22,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.53571428571429,1,1.85714285714286,2.42857142857143,0.857142857142857,0,1,1,1,1,-9,-9,3,1,2,1,1,0,-9,9,1,0,2,2,0,1,9,-9,2,1,0,1,0,0,9,9,3,0,1,1,1,1,-9,-9,3,1,0,,0,1,9,-9,2,2,0,,1,1,0,0,3,1,1,,0,1,5,-5,2,1,0,,1,0,-5,6,1,0,1,,0,1,9,-9,2
13,179,23,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.42857142857143,2.42857142857143,2.57142857142857,3.57142857142857,1.14285714285714,2,1,,0,1,9,9,3,1,1,,1,1,9,9,3,0,2,,1,1,-2,-2,3,1,2,,0,0,3,3,3,2,2,,0,0,3,3,3,1,2,2,1,0,-3,3,1,1,1,1,1,1,-5,-5,3,1,0,1,1,1,-8,-8,3,2,1,1,1,1,-7,-7,3,2,0,2,0,1,8,-8,2
13,180,18,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.60714285714286,3,3.14285714285714,2.85714285714286,1.42857142857143,2,0,,1,1,-6,-6,3,2,2,,0,1,-4,-8,2,1,0,,0,1,8,-9,2,1,0,,1,1,-8,-8,3,0,0,,0,0,9,9,3,2,1,1,0,1,8,-7,2,2,1,1,0,1,7,-6,2,1,0,1,0,1,8,-6,2,2,1,2,0,0,8,8,3,1,0,1,1,1,-7,-7,3
13,181,20,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.64285714285714,3.14285714285714,2.71428571428571,2.28571428571429,2.42857142857143,1,2,1,1,0,-1,-3,2,2,1,1,0,1,-3,-1,1,1,2,1,0,0,6,6,3,0,2,1,1,1,-3,-3,3,0,2,2,1,0,-4,-6,2,1,1,,0,0,4,4,3,0,1,,1,1,-9,-9,3,1,0,,0,1,2,-5,2,1,0,,0,1,2,-5,2,2,2,,1,0,-5,2,1
13,182,19,3,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.60714285714286,1.28571428571429,1.85714285714286,2.42857142857143,0.857142857142857,0,0,2,1,1,-3,-3,3,2,2,2,0,0,9,9,3,1,0,2,1,1,-7,-4,1,1,1,1,0,0,9,9,3,2,1,2,0,1,9,-9,2,1,2,,0,0,9,9,3,1,2,,0,0,9,9,3,2,0,,1,0,-9,9,1,1,1,,1,1,-4,-4,3,0,1,,0,1,9,-9,2
13,183,18,4,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.21428571428571,3,2.85714285714286,2.14285714285714,0.857142857142857,0,2,1,1,0,0,3,1,0,2,1,0,0,5,5,3,2,1,2,0,0,5,5,3,0,0,1,0,0,5,5,3,1,0,1,1,1,3,3,3,2,2,,1,0,0,0,3,0,2,,0,1,4,-2,2,0,2,,0,1,4,-2,2,1,1,,0,0,5,5,3,1,1,,0,0,5,5,3
13,184,18,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.46428571428571,1.14285714285714,3.28571428571429,3.85714285714286,1.57142857142857,0,0,,1,1,0,0,3,2,0,,1,1,0,0,3,1,0,,0,0,9,9,3,1,1,,0,0,9,9,3,0,2,,0,0,9,9,3,1,1,2,0,0,9,9,3,0,1,1,1,1,0,0,3,2,0,2,0,0,9,9,3,2,1,2,1,1,0,0,3,2,2,1,1,0,-4,9,1
13,185,20,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.60714285714286,1.42857142857143,1.71428571428571,2.71428571428571,0.571428571428571,0,2,,1,1,-1,-1,3,0,2,,1,1,-1,-1,3,0,2,,0,1,5,-4,2,2,0,,1,1,-2,-2,3,1,0,,0,0,7,7,3,2,0,1,1,1,-3,-3,3,1,2,2,1,0,-5,5,1,0,0,1,0,1,4,-2,2,0,0,1,0,0,7,7,3,0,1,1,1,0,-3,3,1
13,186,18,2,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,3.17857142857143,2.85714285714286,3.85714285714286,3.42857142857143,2.57142857142857,1,0,,0,0,9,9,3,0,1,,0,0,9,9,3,2,0,,0,0,5,5,3,0,0,,0,1,8,-7,2,0,1,,1,1,-7,-7,3,0,0,2,1,0,-5,5,1,2,2,1,1,1,-6,-6,3,1,2,1,1,0,-7,7,1,1,0,1,1,0,-7,7,1,2,2,1,0,0,8,8,3
13,187,18,2,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.96428571428571,3.28571428571429,3.57142857142857,2.14285714285714,2.85714285714286,0,0,1,0,0,9,9,3,2,1,2,1,1,-5,-6,2,0,1,1,0,0,9,9,3,0,2,2,0,1,9,-5,2,0,1,2,1,1,-5,-6,2,2,1,,1,0,-5,9,1,2,2,,1,0,-5,9,1,2,1,,0,0,9,9,3,0,0,,0,0,8,8,3,0,2,,0,0,9,9,3
13,188,18,2,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.07142857142857,1.71428571428571,2.28571428571429,2.42857142857143,1.85714285714286,0,1,2,1,1,-3,-3,3,2,1,1,1,0,-3,3,1,0,0,2,0,0,3,0,2,0,1,2,1,1,-3,-3,3,0,1,1,1,0,-3,3,1,2,0,,1,1,-3,-3,3,1,1,,1,1,-3,-3,3,2,2,,0,0,0,2,1,2,1,,0,1,3,-3,2,1,2,,0,1,3,-2,2
13,189,18,3,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,3.28571428571429,3.85714285714286,3.57142857142857,2.85714285714286,2.85714285714286,0,1,,0,1,9,-1,2,0,0,,1,1,-1,-1,3,2,2,,0,0,8,8,3,0,1,,0,0,9,9,3,2,0,,1,0,-1,8,1,0,2,1,0,1,9,-1,2,2,1,2,1,1,-1,-1,3,2,1,1,1,1,-1,-1,3,2,1,2,1,1,-1,-1,3,1,1,2,1,1,-1,-1,3
13,190,18,2,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.07142857142857,1,2.42857142857143,2.42857142857143,2.42857142857143,0,2,,1,1,5,5,3,1,0,,0,0,-4,-4,3,0,0,,0,0,-5,-5,3,2,2,,1,0,-2,4,1,0,0,,0,1,4,-2,2,1,0,2,1,0,-2,2,1,1,1,1,0,1,3,-3,2,2,1,2,1,0,-3,3,1,2,1,1,0,0,4,4,3,1,1,1,1,0,-3,3,1
13,191,18,3,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,3.10714285714286,2.57142857142857,3.57142857142857,3.85714285714286,2.42857142857143,0,0,,0,1,9,-9,2,1,0,,1,0,-9,9,1,2,1,,1,0,-9,9,1,2,0,,1,1,-9,-9,3,2,1,,1,0,-9,9,1,0,1,1,0,1,9,-9,2,1,0,2,0,0,9,9,3,1,2,1,1,1,-9,-9,3,1,1,2,1,0,-9,9,1,0,2,2,1,0,-9,9,1
13,192,22,1,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.10714285714286,1.14285714285714,3.28571428571429,3,1,0,0,,1,1,-1,-1,3,2,2,,0,1,-3,-3,3,0,0,,1,0,-3,-3,3,2,1,,1,1,-2,-2,3,0,0,,1,0,-3,0,1,1,0,1,1,1,-3,-3,3,1,1,2,0,1,1,-3,2,2,2,1,0,0,5,5,3,0,2,1,1,1,-4,-4,3,2,1,1,0,1,3,-3,2
13,193,19,3,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.35714285714286,2.14285714285714,2.85714285714286,2,2.42857142857143,2,0,1,0,1,-2,-8,2,0,1,2,0,1,-3,-8,2,0,2,1,1,0,-8,-8,3,1,1,1,0,1,-8,-8,3,2,2,2,0,0,9,9,3,2,0,,0,1,-1,-8,2,0,2,,0,1,0,-8,2,2,1,,0,0,7,7,3,1,0,,1,1,-8,-8,3,2,1,,0,1,-3,-9,2
13,194,20,1,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.82142857142857,1,2.57142857142857,2.42857142857143,1.28571428571429,2,1,,1,0,-9,9,1,1,0,,1,0,0,0,3,1,0,,1,1,-9,-9,3,2,0,,0,1,9,-9,2,2,2,,0,1,9,-9,2,2,0,2,0,1,9,-9,2,2,1,2,0,0,9,9,3,1,1,2,1,0,9,-9,2,2,0,1,0,1,9,-9,2,2,0,1,0,1,9,-9,2
13,195,22,2,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1.28571428571429,2.85714285714286,2,1.57142857142857,1,2,1,0,1,9,-9,2,1,1,2,1,1,-1,-1,3,0,1,2,0,1,2,-2,2,1,2,1,0,0,4,4,3,1,1,2,1,0,-3,3,1,0,1,,0,1,2,-2,2,1,1,,0,1,2,-2,2,0,2,,0,1,2,-2,2,2,2,,1,0,-3,2,1,1,2,,1,1,-2,-2,3
13,196,21,4,1,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.57142857142857,2.14285714285714,3.85714285714286,3.85714285714286,0.428571428571428,0,2,,0,1,9,0,2,0,2,,0,1,9,0,2,1,0,,0,1,9,0,2,2,0,,1,1,0,0,3,0,1,,0,0,9,9,3,2,2,2,0,0,9,9,3,2,0,2,1,0,0,9,1,2,0,2,0,0,9,9,3,0,0,2,0,1,9,0,2,1,1,1,0,0,9,9,3
13,197,23,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.28571428571429,2.42857142857143,2.57142857142857,3.28571428571429,0.857142857142857,0,1,1,0,1,-1,6,1,1,2,1,0,1,6,-5,2,2,0,2,0,0,9,9,3,2,2,2,0,0,9,9,3,1,1,2,0,0,9,9,3,1,2,,0,0,9,9,3,2,1,,0,0,9,9,3,1,0,,0,1,9,-5,2,0,2,,1,0,-3,9,1,1,2,,0,1,9,-9,2
13,198,20,4,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.67857142857143,1.42857142857143,2.28571428571429,2.14285714285714,0.857142857142857,1,2,2,1,0,-2,7,1,2,1,2,0,0,7,7,3,0,0,2,1,0,-4,5,1,2,0,2,0,1,7,-3,2,1,0,1,1,0,-7,8,1,2,0,,1,1,-6,-6,3,0,2,,0,0,7,7,3,2,1,,0,0,9,9,3,2,2,,1,0,-5,9,1,1,2,,1,0,-5,8,1
14,199,19,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.57142857142857,1.57142857142857,1.28571428571429,2.28571428571429,1.14285714285714,2,1,,1,0,-9,9,1,1,1,,0,0,9,9,3,1,2,,0,0,9,9,3,0,2,,1,1,9,9,3,0,2,,1,1,-9,-9,3,1,2,1,0,1,9,9,3,2,0,1,1,0,9,9,3,1,0,1,0,0,9,9,3,2,0,1,1,1,9,9,3,0,1,2,0,1,9,9,3
14,200,18,3,2,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.28571428571429,2.57142857142857,2.42857142857143,3,1.14285714285714,2,1,,1,0,-9,9,1,2,0,,1,0,-9,9,1,0,2,,1,0,-9,9,1,0,0,,0,1,9,-9,2,1,0,,1,0,-9,9,1,0,0,2,0,0,9,9,3,1,2,1,0,0,9,9,3,1,1,2,1,0,-9,9,1,2,2,2,1,0,-9,9,1,0,1,1,0,0,9,9,3
14,201,18,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.07142857142857,1.14285714285714,2.57142857142857,3.14285714285714,1.42857142857143,2,0,2,1,0,4,4,3,2,1,1,1,1,-4,-4,3,2,0,2,1,0,-7,5,1,2,0,1,1,1,-7,-7,3,1,1,2,1,0,-9,-9,3,0,2,,1,1,-8,-8,3,2,1,,0,0,9,9,3,2,2,,1,1,-6,-6,3,0,2,,1,0,-9,6,1,2,0,,0,1,8,-8,2
14,202,18,1,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,1.96428571428572,1.85714285714286,2.85714285714286,1.85714285714286,1.28571428571429,1,1,,0,0,0,9,1,2,1,,1,0,-5,5,1,1,2,,0,1,5,-5,2,0,1,,0,1,5,-5,2,2,0,,0,0,5,5,3,1,2,1,1,1,-9,-5,1,2,0,1,1,1,-8,-4,1,0,2,1,0,0,5,9,1,2,0,1,0,0,8,5,2,2,0,1,0,1,8,-4,2
14,203,24,2,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.25,2.28571428571429,2.57142857142857,2.85714285714286,1.28571428571429,1,0,2,0,0,9,9,3,0,2,1,0,1,9,-6,2,1,1,2,1,1,-7,-7,3,2,0,2,0,0,9,9,3,1,2,1,1,1,-7,-7,3,0,0,,0,0,9,9,3,1,1,,1,0,-9,9,1,2,0,,1,0,-9,9,1,1,1,,0,1,9,-9,2,2,1,,1,1,-9,-9,3
14,204,23,3,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.42857142857143,2.14285714285714,2.85714285714286,2.85714285714286,1.85714285714286,2,0,,0,0,9,9,3,2,0,,0,1,9,6,2,0,1,,0,0,9,9,3,1,2,,0,1,9,4,2,2,1,,0,0,9,9,3,1,0,1,1,0,1,9,1,1,2,2,1,0,1,9,1,0,1,2,0,1,9,1,2,0,1,1,1,0,1,9,1,1,1,2,1,0,1,9,1
14,205,23,1,1,2,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.39285714285715,2,3.28571428571429,2.42857142857143,1.85714285714286,0,1,,0,0,9,9,3,1,2,,1,1,-3,-3,3,2,2,,1,1,-3,-3,3,1,2,,0,1,9,-3,2,2,2,,0,0,9,9,3,0,0,1,0,1,9,-3,2,2,2,1,1,1,-3,-3,3,1,0,2,0,1,9,-3,2,2,1,2,1,1,-3,-3,3,1,0,1,1,1,-3,-3,3
14,206,21,2,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1,3.14285714285714,2,1.57142857142857,2,0,2,0,1,9,-8,2,2,0,1,1,0,-9,9,1,1,1,1,0,0,9,9,3,1,0,2,1,1,-9,-9,3,2,1,1,0,0,9,9,3,1,1,,1,0,-9,9,1,1,0,,0,0,9,9,3,0,2,,1,1,-9,-9,3,2,0,,1,1,-9,-9,3,1,1,,1,1,-9,-9,3
14,207,22,1,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.92857142857143,1.71428571428571,1.42857142857143,2.71428571428571,1.85714285714286,0,1,1,0,0,3,5,1,1,2,1,1,1,7,7,3,2,1,2,0,1,2,-3,2,0,0,1,0,0,8,8,3,2,1,1,0,1,-2,2,1,0,0,,1,1,-4,3,1,1,1,,1,1,2,3,1,2,2,,1,0,-7,-7,3,0,1,,0,0,-7,-7,3,0,2,,0,1,5,-5,2
14,208,18,3,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.32142857142857,3,2.28571428571429,2,2,0,0,,0,0,9,9,3,0,2,,0,0,9,9,3,1,2,,1,0,-9,9,1,1,1,,0,0,9,9,3,2,0,,1,1,-9,-9,3,2,0,2,1,0,-9,2,1,1,1,1,0,0,9,9,3,0,2,1,1,1,-9,-9,3,1,1,1,0,0,9,9,3,2,1,2,0,0,9,9,3
14,209,19,1,2,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.67857142857143,2.28571428571429,3.14285714285714,3.14285714285714,2.14285714285714,0,1,2,1,0,-3,0,1,2,2,1,1,0,-3,1,1,2,2,2,1,0,-1,1,1,1,2,1,1,0,-1,1,1,2,0,1,1,1,-4,-4,3,0,1,,1,1,-2,-2,3,1,0,,1,1,-2,-2,3,1,0,,1,0,-2,4,1,2,2,,1,1,-3,-3,3,1,0,,1,0,-2,2,1
14,210,18,3,1,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.71428571428571,3.28571428571429,3,1.85714285714286,2.71428571428571,1,0,1,1,1,-5,-5,3,1,1,2,0,1,9,-9,2,2,1,1,0,0,9,9,3,0,1,2,1,0,-5,9,1,1,2,2,1,0,-9,9,1,1,2,,0,0,9,9,3,2,0,,1,1,-9,9,1,0,1,,1,0,-5,9,1,1,1,,1,1,-9,-9,3,0,1,,1,0,-5,9,1
14,211,18,3,2,1,,,1,"Version 2.0",TRUE,TRUE,TRUE,2.46428571428571,3.57142857142857,3.14285714285714,1.85714285714286,1.28571428571429,1,0,,1,1,0,0,3,1,0,,0,0,8,8,3,0,1,,0,0,9,9,3,0,0,,1,0,-2,-2,3,0,0,,1,0,-8,8,1,2,1,2,0,0,9,9,3,2,1,1,1,1,-4,-7,2,1,2,2,1,0,-9,0,1,0,0,2,1,0,-2,0,1,0,1,2,1,1,-3,-6,2
14,212,18,3,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,2.03571428571429,2.14285714285714,1.85714285714286,2,2.14285714285714,0,2,1,1,0,-9,9,1,0,1,1,1,1,-9,-9,3,0,2,1,1,0,-9,9,1,2,2,2,1,0,-9,9,1,2,2,2,1,0,-9,9,1,1,2,,1,0,-9,9,1,2,2,,0,0,9,9,3,2,0,,1,0,-9,9,1,1,2,,0,0,9,9,3,0,0,,0,0,9,9,3
15,213,27,3,2,2,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.78571428571429,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,1,1,1,0,1,0,0,3,2,1,1,1,1,0,0,3,2,2,2,0,0,9,9,3,1,0,1,0,0,9,9,3,2,0,2,1,0,-9,-9,3,2,1,,1,0,-9,-9,3,2,1,,1,1,-9,-9,3,0,1,,0,1,0,-9,2,1,2,,1,1,-9,-9,3,2,2,,1,0,-9,0,1
15,214,19,4,1,1,,,2,"Version 2.0",TRUE,TRUE,TRUE,1.89285714285715,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,1,1,0,0,9,9,3,0,2,1,1,1,-4,-4,3,0,0,1,0,0,9,9,3,1,1,2,1,1,-3,-3,3,2,1,2,0,0,9,9,3,1,0,,0,1,9,-3,2,1,0,,0,0,9,9,3,0,2,,0,0,9,9,3,0,0,,1,1,-2,-2,3,0,0,,0,0,9,9,3
